start_station_name,end_station_name,start_date,end_date,duration_sec,bike_number,subscriber_type,trip
San Jose Civic Center,San Jose Civic Center,2015-03-18 17:28:00.000000 UTC,2015-03-18 18:03:00.000000 UTC,2094,131,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-13 15:03:00.000000 UTC,2015-07-13 17:00:00.000000 UTC,7024,99,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-29 18:35:00.000000 UTC,2015-10-29 21:32:00.000000 UTC,10615,132,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-24 15:13:00.000000 UTC,2015-05-24 15:51:00.000000 UTC,2319,88,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-29 17:39:00.000000 UTC,2014-01-29 18:14:00.000000 UTC,2100,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-24 08:06:00.000000 UTC,2016-06-24 09:13:00.000000 UTC,4023,40,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-08-30 15:38:00.000000 UTC,2013-08-30 18:00:00.000000 UTC,8522,674,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-01-16 13:18:00.000000 UTC,2015-01-16 13:53:00.000000 UTC,2120,32,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-20 13:29:00.000000 UTC,2015-11-20 13:46:00.000000 UTC,1037,54,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-19 16:12:00.000000 UTC,2014-01-19 17:08:00.000000 UTC,3408,92,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-29 17:34:00.000000 UTC,2015-04-29 18:36:00.000000 UTC,3713,227,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-02-23 10:55:00.000000 UTC,2016-02-23 11:50:00.000000 UTC,3317,156,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-10-23 12:31:00.000000 UTC,2013-10-23 18:52:00.000000 UTC,22885,183,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-08 16:29:00.000000 UTC,2015-03-08 17:27:00.000000 UTC,3508,258,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-29 15:51:00.000000 UTC,2014-08-29 16:17:00.000000 UTC,1544,143,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-27 11:29:00.000000 UTC,2014-09-27 12:53:00.000000 UTC,5055,148,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-21 14:54:00.000000 UTC,2014-03-22 14:46:00.000000 UTC,85917,200,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-28 18:50:00.000000 UTC,2014-06-28 19:15:00.000000 UTC,1516,10,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-11 17:00:00.000000 UTC,2014-09-14 16:27:00.000000 UTC,257233,23,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-10 12:05:00.000000 UTC,2014-07-10 15:56:00.000000 UTC,13888,162,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-15 11:04:00.000000 UTC,2015-07-15 12:41:00.000000 UTC,5845,157,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-22 01:45:00.000000 UTC,2014-09-22 03:17:00.000000 UTC,5545,148,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-10 06:01:00.000000 UTC,2015-04-10 07:09:00.000000 UTC,4077,227,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-26 12:13:00.000000 UTC,2014-04-26 14:35:00.000000 UTC,8510,41,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-10 15:44:00.000000 UTC,2014-06-10 16:18:00.000000 UTC,2037,190,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-05 21:52:00.000000 UTC,2015-02-05 23:02:00.000000 UTC,4184,241,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-12 12:38:00.000000 UTC,2014-01-12 13:48:00.000000 UTC,4211,211,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-17 20:14:00.000000 UTC,2016-06-18 11:41:00.000000 UTC,55649,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-18 13:10:00.000000 UTC,2014-08-18 14:48:00.000000 UTC,5873,150,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-10-20 15:43:00.000000 UTC,2013-10-20 16:37:00.000000 UTC,3271,297,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-04 13:50:00.000000 UTC,2014-07-04 15:09:00.000000 UTC,4723,156,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-13 12:56:00.000000 UTC,2014-06-13 12:59:00.000000 UTC,181,151,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-01 11:54:00.000000 UTC,2015-03-01 13:53:00.000000 UTC,7095,700,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-09 21:22:00.000000 UTC,2015-11-09 21:48:00.000000 UTC,1571,174,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-25 18:06:00.000000 UTC,2014-10-25 19:24:00.000000 UTC,4685,135,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-06 13:51:00.000000 UTC,2013-09-06 15:51:00.000000 UTC,7239,99,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-08-20 00:14:00.000000 UTC,2016-08-20 01:07:00.000000 UTC,3225,710,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-02 07:44:00.000000 UTC,2014-06-02 08:01:00.000000 UTC,1031,107,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-27 12:20:00.000000 UTC,2015-06-27 12:43:00.000000 UTC,1380,55,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-22 17:36:00.000000 UTC,2014-06-22 19:26:00.000000 UTC,6590,664,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-23 17:51:00.000000 UTC,2014-01-23 18:58:00.000000 UTC,4008,104,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-05 11:22:00.000000 UTC,2014-07-05 12:44:00.000000 UTC,4921,702,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-05-18 06:53:00.000000 UTC,2014-05-18 09:08:00.000000 UTC,8075,129,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-20 20:56:00.000000 UTC,2015-02-20 22:50:00.000000 UTC,6841,25,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-20 14:17:00.000000 UTC,2014-08-20 16:17:00.000000 UTC,7204,101,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-10-06 15:50:00.000000 UTC,2013-10-06 16:18:00.000000 UTC,1664,181,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-03 11:44:00.000000 UTC,2013-11-03 12:31:00.000000 UTC,2844,59,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-14 08:40:00.000000 UTC,2014-09-14 09:13:00.000000 UTC,2003,28,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-01-27 16:47:00.000000 UTC,2016-01-27 17:34:00.000000 UTC,2814,125,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-01-15 09:49:00.000000 UTC,2015-01-15 10:08:00.000000 UTC,1127,36,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-23 17:55:00.000000 UTC,2014-01-23 18:57:00.000000 UTC,3740,200,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-22 01:36:00.000000 UTC,2014-09-22 03:16:00.000000 UTC,6018,116,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-04-16 12:49:00.000000 UTC,2016-04-16 17:55:00.000000 UTC,18357,144,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-13 07:47:00.000000 UTC,2014-08-13 08:18:00.000000 UTC,1842,150,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-20 14:17:00.000000 UTC,2014-08-20 16:16:00.000000 UTC,7164,28,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-29 17:31:00.000000 UTC,2015-04-29 18:37:00.000000 UTC,3967,119,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-07-07 13:13:00.000000 UTC,2016-07-07 13:32:00.000000 UTC,1104,168,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-29 16:22:00.000000 UTC,2015-07-29 16:24:00.000000 UTC,104,65,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-14 08:42:00.000000 UTC,2014-09-14 09:13:00.000000 UTC,1823,645,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-16 12:32:00.000000 UTC,2014-03-16 14:43:00.000000 UTC,7859,200,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-10 20:42:00.000000 UTC,2015-06-10 21:20:00.000000 UTC,2276,91,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-07 11:42:00.000000 UTC,2013-11-07 15:39:00.000000 UTC,14196,59,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-16 12:33:00.000000 UTC,2014-03-16 14:43:00.000000 UTC,7777,59,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-12 15:03:00.000000 UTC,2015-07-12 15:35:00.000000 UTC,1958,660,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-14 15:42:00.000000 UTC,2014-11-14 15:54:00.000000 UTC,722,65,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-03-10 08:57:00.000000 UTC,2016-03-10 11:04:00.000000 UTC,7608,207,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-02-14 02:05:00.000000 UTC,2014-02-14 19:28:00.000000 UTC,62571,685,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-03 06:16:00.000000 UTC,2015-07-03 06:42:00.000000 UTC,1577,30,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-17 22:17:00.000000 UTC,2014-10-17 23:41:00.000000 UTC,5029,656,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-28 13:35:00.000000 UTC,2014-09-28 15:33:00.000000 UTC,7066,99,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-12-29 15:04:00.000000 UTC,2013-12-29 17:16:00.000000 UTC,7925,119,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-08-20 14:09:00.000000 UTC,2014-08-20 16:16:00.000000 UTC,7623,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-30 10:54:00.000000 UTC,2016-06-30 13:16:00.000000 UTC,8495,667,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-08 12:55:00.000000 UTC,2014-11-08 14:15:00.000000 UTC,4820,17,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-06 13:49:00.000000 UTC,2013-09-06 15:52:00.000000 UTC,7385,81,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-14 17:33:00.000000 UTC,2014-07-14 18:03:00.000000 UTC,1781,644,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-14 09:12:00.000000 UTC,2016-06-14 12:50:00.000000 UTC,13048,107,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-13 12:43:00.000000 UTC,2013-09-13 13:25:00.000000 UTC,2520,26,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-12-02 18:49:00.000000 UTC,2014-12-02 18:58:00.000000 UTC,542,644,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-30 12:56:00.000000 UTC,2015-06-30 13:28:00.000000 UTC,1924,155,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-08 12:56:00.000000 UTC,2013-11-08 13:12:00.000000 UTC,911,59,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-12-07 13:34:00.000000 UTC,2014-12-07 13:56:00.000000 UTC,1365,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-01-19 16:07:00.000000 UTC,2014-01-19 17:08:00.000000 UTC,3693,262,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-25 18:12:00.000000 UTC,2014-10-25 19:24:00.000000 UTC,4361,87,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-12 13:57:00.000000 UTC,2015-07-12 15:45:00.000000 UTC,6526,155,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-19 17:16:00.000000 UTC,2016-06-19 18:32:00.000000 UTC,4591,644,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-16 14:28:00.000000 UTC,2015-02-16 17:15:00.000000 UTC,10035,261,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-10 12:18:00.000000 UTC,2014-07-10 15:57:00.000000 UTC,13147,12,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-19 11:57:00.000000 UTC,2015-05-19 12:34:00.000000 UTC,2179,239,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-05-16 14:10:00.000000 UTC,2014-05-16 14:53:00.000000 UTC,2601,658,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-22 09:45:00.000000 UTC,2015-11-22 09:48:00.000000 UTC,158,308,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-13 10:48:00.000000 UTC,2015-02-13 16:05:00.000000 UTC,19000,680,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-08 09:33:00.000000 UTC,2015-07-08 11:12:00.000000 UTC,5920,247,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-01-16 16:23:00.000000 UTC,2015-01-16 17:10:00.000000 UTC,2823,710,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-11-03 14:40:00.000000 UTC,2015-11-03 15:24:00.000000 UTC,2633,130,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-04 18:22:00.000000 UTC,2014-07-04 18:49:00.000000 UTC,1671,21,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-26 17:05:00.000000 UTC,2014-10-26 17:46:00.000000 UTC,2422,14,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-12-28 16:10:00.000000 UTC,2013-12-28 19:00:00.000000 UTC,10242,200,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-08 17:17:00.000000 UTC,2013-09-08 17:20:00.000000 UTC,203,654,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-02-28 11:16:00.000000 UTC,2015-02-28 11:53:00.000000 UTC,2171,304,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-02-20 12:21:00.000000 UTC,2016-02-20 15:31:00.000000 UTC,11435,11,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-07-12 13:46:00.000000 UTC,2015-07-12 13:50:00.000000 UTC,248,660,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-14 13:32:00.000000 UTC,2013-11-14 13:34:00.000000 UTC,80,293,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-09 08:55:00.000000 UTC,2014-11-09 09:39:00.000000 UTC,2619,679,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-10 06:09:00.000000 UTC,2015-04-10 07:09:00.000000 UTC,3638,120,Customer,3_3
