institution,org_name,region,location,city,state_province,country,website,sourcewatch_page_url
atlas,INSTITUTE FOR DEMOCRACY AND ECONOMIC AFFAIRS,East Asia and Pacific,"Kuala Lumpur, Malaysia",Kuala Lumpur,,,https://web.archive.org/web/20200927035754/http://www.ideas.org.my/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/institute-for-democracy-and-economic-affairs
atlas,INSTITUTE FOR LEADERSHIP AND DEVELOPMENT STUDIES (LEAD),East Asia and Pacific,"Petaling Jaya, Malaysia",Petaling Jaya,,,https://web.archive.org/web/20200927035754/http://lead.my/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/institute-for-leadership-and-development-studies
atlas,IPENCIL ECONOMIC RESEARCH INSTITUTE,East Asia and Pacific,China,,,,https://web.archive.org/web/20200927035754/http://www.impencil.org/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/ipencil-economic-research-institute
atlas,ISLAM & LIBERTY NETWORK,East Asia and Pacific,"Kuala Lumpur, Malaysia",Kuala Lumpur,,,https://web.archive.org/web/20200927035754/http://islamandlibertynetwork.org/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/istanbul-network-for-liberty
atlas,JAPANESE FOR TAX REFORM,East Asia and Pacific,"Tokyo, Japan",Tokyo,,,https://web.archive.org/web/20200927035754/http://www.jtr.gr.jp/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/japanese-for-tax-reform
atlas,MARKET SOLUTIONS RESEARCH CENTER FOR SOCIAL AND ECONOMIC ISSUES,East Asia and Pacific,"Hanoi, Vietnam",Hanoi,,,https://web.archive.org/web/20200927035754/http://www.massei.org/en/en-home,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/market-solutions-research-center-for-social-and-economic-issues
atlas,PACIFIC ALLIANCE INSTITUTE,East Asia and Pacific,"Tokyo, Japan",Tokyo,,,https://web.archive.org/web/20200927035754/http://p-a-i.org/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/pacific-alliance-institute
atlas,SHANGHAI INSTITUTE OF FINANCE AND LAW,East Asia and Pacific,"Shanghai, China",Shanghai,,,https://web.archive.org/web/20200927035754/http://www.sifl.org.cn/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/shanghai-institute-of-finance-and-law
atlas,SILK ROAD FOUNDATION,East Asia and Pacific,"Ulaanbaatar, Mongolia",Ulaanbaatar,,,https://web.archive.org/web/20200927035754/http://freemarket.mn/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/silk-road-foundation
atlas,SUARA KEBEBASAN,East Asia and Pacific,"Jakarta Pusat, Indonesia",Jakarta Pusat,,,https://web.archive.org/web/20200927035754/http://suarakebebasan.id/en,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/http-suarakebebasan.org-id
atlas,TEACH NORTH KOREAN REFUGEES GLOBAL EDUCATION CENTER,East Asia and Pacific,"Seoul, South Korea",Seoul,,,https://web.archive.org/web/20200927035754/http://www.lovetnkr.org/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/teach-north-korean-refugees
atlas,THE BABEL INSTITUTE,East Asia and Pacific,"Shanghai, China",Shanghai,,,https://web.archive.org/web/20200927035754/http://tbitranslation.org/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/the-babel-institute
atlas,"THE INDONESIAN INSTITUTE, CENTER FOR PUBLIC POLICY RESEARCH",East Asia and Pacific,"Jakarta, Indonesia",Jakarta,,,https://web.archive.org/web/20200927035754/http://www.theindonesianinstitute.com/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/the-indonesian-institute-center-for-public-policy-research
atlas,THE LION ROCK INSTITUTE,East Asia and Pacific,"Hong Kong, China",Hong Kong,,,https://web.archive.org/web/20200927035754/http://www.lionrockinstitute.org/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/lion-rock-institute
atlas,THE RONALD COASE CENTER FOR THE STUDY OF THE ECONOMY AT ZHEJIANG UNIVERSITY,East Asia and Pacific,"Zhejiang, China",Zhejiang,,,https://web.archive.org/web/20200927035754/http://ccse.zju.edu.cn/english.php,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/the-ronald-coase-center-for-the-study-of-the-economy-at-zhejiang-university
atlas,UNIRULE INSTITUTE OF ECONOMICS,East Asia and Pacific,"Beijing, China",Beijing,,,https://web.archive.org/web/20200927035754/http://www.unirule.cloud/,https://web.archive.org/web/20200927035754/https://www.atlasnetwork.org/partners/global-directory/unirule-institute-of-economics
atlas,AUSTRALIAN INSTITUTE FOR PROGRESS,Australia and New Zealand,"Fortitude Valley, Australia",Fortitude Valley,,,https://web.archive.org/web/20200923193906/http://aip.asn.au/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/australian-institute-for-progress
atlas,AUSTRALIAN TAXPAYERS' ALLIANCE,Australia and New Zealand,"Darlinghurst, Australia",Darlinghurst,,,https://web.archive.org/web/20200923193906/http://www.taxpayers.org.au/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/australian-taxpayers-alliance
atlas,CENTRE FOR INDEPENDENT STUDIES,Australia and New Zealand,"Sydney, New South Wales , Australia",Sydney,,,https://web.archive.org/web/20200923193906/http://www.cis.org.au/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/centre-for-independent-studies
atlas,INSTITUTE OF PUBLIC AFFAIRS,Australia and New Zealand,"Melbourne, Australia",Melbourne,,,https://web.archive.org/web/20200923193906/http://www.ipa.org.au/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/institute-of-public-affairs
atlas,LIBERTYWORKS INC.,Australia and New Zealand,"Fortitude Valley, Australia",Fortitude Valley,,,https://web.archive.org/web/20200923193906/http://libertyworks.org.au/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/libertyworks-inc
atlas,MANNKAL ECONOMIC EDUCATION FOUNDATION,Australia and New Zealand,"Subiaco, Australia",Subiaco,,,https://web.archive.org/web/20200923193906/http://www.mannkal.org/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/mannkal-economic-education-foundation
atlas,NEW ZEALAND TAXPAYERS' UNION,Australia and New Zealand,"Wellington, New Zealand",Wellington,,,https://web.archive.org/web/20200923193906/http://www.taxpayers.org.nz/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/new-zealand-taxpayers-union
atlas,THE NEW ZEALAND INITIATIVE,Australia and New Zealand,"Wellington, New Zealand",Wellington,,,https://web.archive.org/web/20200923193906/http://www.nzinitiative.org.nz/,https://web.archive.org/web/20200923193906/https://www.atlasnetwork.org/partners/global-directory/the-new-zealand-initiative
atlas,ALBERTA INSTITUTE,Canada,"Calgary, Canada",Calgary,,,https://web.archive.org/web/20190331122216/http://www.albertainstitute.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/alberta-institute
atlas,ATLANTIC INSTITUTE FOR MARKET STUDIES,Canada,"Halifax, Canada",Halifax,,,https://web.archive.org/web/20190331122216/http://www.aims.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/atlantic-institute-for-market-studies
atlas,CANADIAN CONSTITUTION FOUNDATION,Canada,"Calgary, Canada",Calgary,,,https://web.archive.org/web/20190331122216/http://theccf.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/canadian-constitution-foundation
atlas,CANADIAN TAXPAYERS FEDERATION,Canada,"Regina, Canada",Regina,,,https://web.archive.org/web/20190331122216/http://www.taxpayer.com/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/canadian-taxpayers-federation
atlas,FRASER INSTITUTE,Canada,"Vancouver, Canada",Vancouver,,,https://web.archive.org/web/20190331122216/http://www.fraserinstitute.org/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/fraser-institute
atlas,FRONTIER CENTRE FOR PUBLIC POLICY,Canada,"Winnipeg, Canada",Winnipeg,,,https://web.archive.org/web/20190331122216/http://www.fcpp.org/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/frontier-centre-for-public-policy
atlas,INSTITUTE FOR LIBERAL STUDIES,Canada,"Ottawa, Canada",Ottawa,,,https://web.archive.org/web/20190331122216/http://liberalstudies.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/institute-for-liberal-studies
atlas,JUSTICE CENTRE FOR CONSTITUTIONAL FREEDOMS,Canada,"Calgary, Canada",Calgary,,,https://web.archive.org/web/20190331122216/http://www.jccf.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/justice-centre-for-constitutional-freedoms
atlas,LUDWIG VON MISES INSTITUTE OF CANADA,Canada,"Toronto, Canada",Toronto,,,https://web.archive.org/web/20190331122216/http://www.mises.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/ludwig-von-mises-institute-of-canada
atlas,MACDONALD-LAURIER INSTITUTE FOR PUBLIC POLICY,Canada,"Ottawa, Canada",Ottawa,Ontario,,https://web.archive.org/web/20190331122216/http://macdonaldlaurier.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/macdonald-laurier-institute-for-public-policy
atlas,MANNING CENTRE,Canada,"Calgary, Canada",Calgary,Alberta,,https://web.archive.org/web/20190331122216/http://www.manningcentre.ca/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/manning-centre
atlas,MONTREAL ECONOMIC INSTITUTE (INSTITUT ECONOMIQUE DE MONTREAL),Canada,"Montreal, Canada",Montreal,,,https://web.archive.org/web/20190331122216/http://www.iedm.org/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/montreal-economic-institute-institut-economique-de-montreal
atlas,WORLD TAXPAYERS ASSOCIATIONS,Canada,"Regina, Canada",Regina,,,https://web.archive.org/web/20190331122216/http://worldtaxpayers.org/,https://web.archive.org/web/20190331122216/https://www.atlasnetwork.org/partners/global-directory/world-taxpayers-association
atlas,ACTON INSTITUTE,United States,"Grand Rapids, MI",Grand Rapids,,,https://web.archive.org/web/20190521152925/http://www.acton.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/acton-institute
atlas,ADVANCE ARKANSAS INSTITUTE,United States,"Little Rock, AR",Little Rock,,,https://web.archive.org/web/20190521152925/http://advancearkansas.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/advance-arkansas-institute
atlas,ADVOCATES FOR SELF GOVERNMENT,United States,"Sacramento, CA",Sacramento,,,https://web.archive.org/web/20190521152925/http://theadvocates.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/advocates-for-self-government
atlas,ALABAMA POLICY INSTITUTE,United States,"Birmingham, AL",Birmingham,,,https://web.archive.org/web/20190521152925/http://www.alabamapolicy.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/alabama-policy-institute
atlas,ALASKA POLICY FORUM,United States,"Anchorage, AK",Anchorage,,,https://web.archive.org/web/20190521152925/http://www.alaskapolicyforum.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/alaska-policy-forum
atlas,ALLEGHENY INSTITUTE FOR PUBLIC POLICY,United States,"Pittsburgh, PA",Pittsburgh,,,https://web.archive.org/web/20190521152925/http://www.alleghenyinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/allegheny-institute-for-public-policy
atlas,AMERICA'S FUTURE FOUNDATION,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://americasfuture.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/americas-future-foundation
atlas,AMERICAN CONSERVATIVE UNION FOUNDATION,United States,"Alexandria, VA",Alexandria,,,https://web.archive.org/web/20190521152925/http://www.conservative.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-conservative-union-foundation
atlas,"AMERICAN CONSUMER INSTITUTE, CENTER FOR CITIZEN RESEARCH",United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.theamericanconsumer.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-consumer-institute-center-for-citizen-research
atlas,AMERICAN ENTERPRISE INSTITUTE,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.aei.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-enterprise-institute
atlas,AMERICAN FEDERATION FOR CHILDREN,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.federationforchildren.com/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-federation-for-children
atlas,AMERICAN INSTITUTE FOR ECONOMIC RESEARCH,United States,"Great Barrington, MA",Great Barrington,,,https://web.archive.org/web/20190521152925/http://www.aier.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-institute-for-economic-research
atlas,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.alec.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-legislative-exchange-council
atlas,"AMERICAN MEDIA COUNCIL, INC.",United States,"Washington D.C. , DC",Washington D.C.,,,https://web.archive.org/web/20190521152925/http://americanmediacouncil.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-media-council-inc
atlas,AMERICAN PRINCIPLES PROJECT,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://appfdc.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/american-principles-project
atlas,AMERICANS FOR PROSPERITY FOUNDATION,United States,"Arlington, VA",Arlington,,,https://web.archive.org/web/20190521152925/http://americansforprosperity.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/americans-for-prosperity-foundation
atlas,AMERICANS FOR TAX REFORM,United States,"Washington, DC",Washington,,,https://web.archive.org/web/20190521152925/http://www.atr.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/americans-for-tax-reform
atlas,ARCHBRIDGE INSTITUTE,United States,"Woodbridge, VA",Woodbridge,,,https://web.archive.org/web/20190521152925/http://www.archbridgeinstitute.org/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/archbridge-institute
atlas,ARKANSAS CENTER FOR RESEARCH IN ECONOMICS,United States,"Conway, AR",Conway,,,https://web.archive.org/web/20190521152925/http://uca.edu/acre/,https://web.archive.org/web/20190521152925/https://www.atlasnetwork.org/partners/global-directory/arkansas-center-for-research-in-economics
